source_revision,original_upstream_path,materialized_relative_path,source_sha256,materialized_sha256,file_size,width,height,mode,split,class,collision_group,materialization_status,notes
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/lb4_l.jpg,data/raw/plantdoc/train/Potato leaf late blight/lb4_l.jpg,681d39f5bd76b6ae28f66671a5808e4bed1608b13d4cd5b17a6b769604a53738,681d39f5bd76b6ae28f66671a5808e4bed1608b13d4cd5b17a6b769604a53738,37339,508,796,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/lb7_l.jpg,data/raw/plantdoc/train/Potato leaf late blight/lb7_l.jpg,43962c502ca47b97680e3980b64ca92bc61221e38487a9d66362b4f7a9e62f97,43962c502ca47b97680e3980b64ca92bc61221e38487a9d66362b4f7a9e62f97,30891,802,532,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,data/raw/plantdoc/train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,8b9102651718f88426b63eb920f8651fffb93cb06fee061d65f6cf0d6e6f0a51,8b9102651718f88426b63eb920f8651fffb93cb06fee061d65f6cf0d6e6f0a51,124046,865,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,data/raw/plantdoc/train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,1563df07e606d7c60c8acf3d0c34b2d8fe88a416103106d8a9471bba55f6c44f,1563df07e606d7c60c8acf3d0c34b2d8fe88a416103106d8a9471bba55f6c44f,145745,865,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/phytophthora-infestans-potato-blight-first-foliar-symptoms-on-solanum-EJKRCK.jpg,data/raw/plantdoc/train/Potato leaf late blight/phytophthora-infestans-potato-blight-first-foliar-symptoms-on-solanum-EJKRCK.jpg,0e3bd59c29fdb7939cd76d6a097846ea2ce3134dd5c5509e84e4b91d8528c5d0,0e3bd59c29fdb7939cd76d6a097846ea2ce3134dd5c5509e84e4b91d8528c5d0,144745,866,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,fb5605128c458af8afc0ea32ae48e65eb9e302f992ef431190a982b9df2b5af4,fb5605128c458af8afc0ea32ae48e65eb9e302f992ef431190a982b9df2b5af4,206178,1300,956,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,ac840e23c5f68737fbe83ad0e1010e1bcb07e79c6780e4284d55d2aae18b201f,ac840e23c5f68737fbe83ad0e1010e1bcb07e79c6780e4284d55d2aae18b201f,204085,1296,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,1856124f5391f04b6fdda63d9e81fe9f6bda63be66767af2fe369c3276f67746,1856124f5391f04b6fdda63d9e81fe9f6bda63be66767af2fe369c3276f67746,76427,519,540,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,94a8060dbd253775da81eb75a7f8679c5752c0eaa42a8436c95ead8628b64191,94a8060dbd253775da81eb75a7f8679c5752c0eaa42a8436c95ead8628b64191,295819,1293,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,baf835e1260ad5f4251566cbc55ce48d794dc2b8aacac2eded0c7098185fe870,baf835e1260ad5f4251566cbc55ce48d794dc2b8aacac2eded0c7098185fe870,231806,1236,1390,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5H9.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5H9.jpg,b1afb228c9908968bdce943cddcab33f2cb73b3314cec5b7e17593f8ef5d9232,b1afb228c9908968bdce943cddcab33f2cb73b3314cec5b7e17593f8ef5d9232,179350,1300,956,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,768750a6b433ec930e44bfa253cf24154cbb66b6f11857073569650294f06252,768750a6b433ec930e44bfa253cf24154cbb66b6f11857073569650294f06252,173132,1300,956,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato-solanum-tuberosum-late-blight.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato-solanum-tuberosum-late-blight.jpg,e4c6490ba3f227ae23424ccbf338235660c3dc45f4a5b236e6ade6d3e4267317,e4c6490ba3f227ae23424ccbf338235660c3dc45f4a5b236e6ade6d3e4267317,99752,1024,345,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_late-blight_02_zoom.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_late-blight_02_zoom.jpg,402ab27c0736b34ed93eddceffaac3b283fe1776058ddc5198d03c8d7db30e88,402ab27c0736b34ed93eddceffaac3b283fe1776058ddc5198d03c8d7db30e88,66565,900,264,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_late-blight_05_zoom.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_late-blight_05_zoom.jpg,a130fd070bec689001f8ee3b1c492be5d8c50c58ce3f54dd2873a49cedcc4af2,a130fd070bec689001f8ee3b1c492be5d8c50c58ce3f54dd2873a49cedcc4af2,168160,900,710,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_late-blight_07_zoom.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_late-blight_07_zoom.jpg,3798b182ccdd30d897363348554419c2078998edbd9bde2382e32bb0a675aaeb,3798b182ccdd30d897363348554419c2078998edbd9bde2382e32bb0a675aaeb,146071,900,722,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_late-blight_08_zoom.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_late-blight_08_zoom.jpg,08225e5f5940d234bffd9ad470561a7ea8e6e7ea7901dcb9c90da4fb5dd853b9,08225e5f5940d234bffd9ad470561a7ea8e6e7ea7901dcb9c90da4fb5dd853b9,166171,900,639,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_ocw_botrytis-lateblight.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_ocw_botrytis-lateblight.jpg,2eed00503d63b638ed15fa35810469a63c0e4bd94e21ef4eca750f9010e17142,2eed00503d63b638ed15fa35810469a63c0e4bd94e21ef4eca750f9010e17142,332966,770,411,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potato_ocw_lateblight-earlyblight.jpg,data/raw/plantdoc/train/Potato leaf late blight/potato_ocw_lateblight-earlyblight.jpg,e90b8b240b17103b4dfdc5967e6edc07ff65ab121bb9ab694aa3c170d3cdbcd9,e90b8b240b17103b4dfdc5967e6edc07ff65ab121bb9ab694aa3c170d3cdbcd9,312966,879,355,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potatolb_branchx500.jpg,data/raw/plantdoc/train/Potato leaf late blight/potatolb_branchx500.jpg,66d174f89a7e82b45c5fd716863c58d7898230d734de3515544cf1d8ae39ec0d,66d174f89a7e82b45c5fd716863c58d7898230d734de3515544cf1d8ae39ec0d,70886,500,375,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potatolb_symptoms_meg-cornell_300x225.jpg,data/raw/plantdoc/train/Potato leaf late blight/potatolb_symptoms_meg-cornell_300x225.jpg,fe49718855dcf1e31e7a573a52e5e1c9b706e9afb96408fbd256fde006e2a726,fe49718855dcf1e31e7a573a52e5e1c9b706e9afb96408fbd256fde006e2a726,42147,300,225,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/potatolb_upper_leafcux1200.jpg,data/raw/plantdoc/train/Potato leaf late blight/potatolb_upper_leafcux1200.jpg,542506c48d3b6313a170bcb5357f3c9d6966bb968aae4265f95fd5ead18120e8,542506c48d3b6313a170bcb5357f3c9d6966bb968aae4265f95fd5ead18120e8,422991,1200,1009,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Potato leaf late blight/wur-late-blight-in-potato-809.jpg,data/raw/plantdoc/train/Potato leaf late blight/wur-late-blight-in-potato-809.jpg,28a6a75ed5aa94a35eef6e8c31ed8fdb77270afc579d2ed93f8b86da5a64e481,28a6a75ed5aa94a35eef6e8c31ed8fdb77270afc579d2ed93f8b86da5a64e481,110317,809,500,RGB,train,Potato leaf late blight,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/1-flowering-raspberry.jpg,data/raw/plantdoc/train/Raspberry leaf/1-flowering-raspberry.jpg,ca0a31bbf448a65b3e3928e3dbda94d72b75b4f47666850f11621226cc671f0a,ca0a31bbf448a65b3e3928e3dbda94d72b75b4f47666850f11621226cc671f0a,236869,1200,1105,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/1029980206_21e73f8c57.jpg,data/raw/plantdoc/train/Raspberry leaf/1029980206_21e73f8c57.jpg,b33e8065fa5859a61050bbe34edaa27479e4feb207edb19c27c34dd70b22bc6e,b33e8065fa5859a61050bbe34edaa27479e4feb207edb19c27c34dd70b22bc6e,111272,500,333,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/1200-534476178-bee-pollinate-flower-of-raspberry.jpg,data/raw/plantdoc/train/Raspberry leaf/1200-534476178-bee-pollinate-flower-of-raspberry.jpg,3ce6bd4568adab61d51678481f2ba9c4757ed04ea4dc9df6a5891fb7b76a7c6c,3ce6bd4568adab61d51678481f2ba9c4757ed04ea4dc9df6a5891fb7b76a7c6c,90799,1200,800,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/12972raspberry_leaf.jpg,data/raw/plantdoc/train/Raspberry leaf/12972raspberry_leaf.jpg,2cea38ce2e68476ad66741309c28eb847dd4d7362c2b4a6bee2cc726f324a6da,2cea38ce2e68476ad66741309c28eb847dd4d7362c2b4a6bee2cc726f324a6da,125219,600,668,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/140626%20Tiny%20Tree%20frog%20on%20raspberry%20leaf%20%281%29_0.jpg,data/raw/plantdoc/train/Raspberry leaf/140626%20Tiny%20Tree%20frog%20on%20raspberry%20leaf%20%281%29_0.jpg,842ce4b331eb242addba040581725d335bbe074b6467a55b92e6d34763c13ff7,842ce4b331eb242addba040581725d335bbe074b6467a55b92e6d34763c13ff7,241199,1600,1200,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/171322132-56a6d3693df78cf7729070d3.jpg,data/raw/plantdoc/train/Raspberry leaf/171322132-56a6d3693df78cf7729070d3.jpg,8048c9b347d581e56dae85361f23e408cc1e5062849551982725a32236a2edbb,8048c9b347d581e56dae85361f23e408cc1e5062849551982725a32236a2edbb,451073,2126,1412,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/18183295-H.jpg,data/raw/plantdoc/train/Raspberry leaf/18183295-H.jpg,337f2c7c1600271a4a417726d7b335f82e7aff6be19babd7a6c71f2827116db2,337f2c7c1600271a4a417726d7b335f82e7aff6be19babd7a6c71f2827116db2,89879,1024,700,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/20130515+008.jpg,data/raw/plantdoc/train/Raspberry leaf/20130515+008.jpg,0f294dbc1b205bc8010654aa01f6eda4f34566d50463fde52ba00dbf052de753,0f294dbc1b205bc8010654aa01f6eda4f34566d50463fde52ba00dbf052de753,375265,1600,1200,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/24049d1216854408-spots-raspberry-leaves-dscf1561.jpg,data/raw/plantdoc/train/Raspberry leaf/24049d1216854408-spots-raspberry-leaves-dscf1561.jpg,4a6d5787d24cdace9300fcdd2d29b7fdcd979ff70f8b90057dd50c0e3b9d8cd4,4a6d5787d24cdace9300fcdd2d29b7fdcd979ff70f8b90057dd50c0e3b9d8cd4,560643,1024,768,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/2904.jpg,data/raw/plantdoc/train/Raspberry leaf/2904.jpg,378e85503ba48c20ba79b0c9716bbd2575ea55038da8b2714f12cde5b20ee8be,378e85503ba48c20ba79b0c9716bbd2575ea55038da8b2714f12cde5b20ee8be,94546,1024,768,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/2905.jpg,data/raw/plantdoc/train/Raspberry leaf/2905.jpg,4e359eeca17db145833adcc4156c03d6fce4d06673e58a495472e73455126e83,4e359eeca17db145833adcc4156c03d6fce4d06673e58a495472e73455126e83,71946,1024,768,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/483255d3dc56a615ebaa5b424309913c--raspberry-plants-red-raspberry.jpg,data/raw/plantdoc/train/Raspberry leaf/483255d3dc56a615ebaa5b424309913c--raspberry-plants-red-raspberry.jpg,18dea6905612600b04a82e3538cf7d11c6bc38bf078fe0ff1c224ddae9df03cb,18dea6905612600b04a82e3538cf7d11c6bc38bf078fe0ff1c224ddae9df03cb,77162,736,551,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/4cffdc67492014fcf2c5f34b0565fad7.jpg,data/raw/plantdoc/train/Raspberry leaf/4cffdc67492014fcf2c5f34b0565fad7.jpg,4a795b3fe80a03a08804ce00bb07c7ff0c6217ef07c2abb5803ab9d597d3edd4,4a795b3fe80a03a08804ce00bb07c7ff0c6217ef07c2abb5803ab9d597d3edd4,79012,736,552,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/5-leaf-berry-1-2.jpg,data/raw/plantdoc/train/Raspberry leaf/5-leaf-berry-1-2.jpg,3a8862871878035a05a801c82e58757b8c7622095fab07a1d9dc5a0ac17e3dd0,3a8862871878035a05a801c82e58757b8c7622095fab07a1d9dc5a0ac17e3dd0,93801,755,618,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/53840458-raspberry-leaf.jpg,data/raw/plantdoc/train/Raspberry leaf/53840458-raspberry-leaf.jpg,f312c6f5d56a5c74195888df8261ecdb454a48b21ae9ca245c015de8670f9aee,f312c6f5d56a5c74195888df8261ecdb454a48b21ae9ca245c015de8670f9aee,104481,440,440,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/579a1aa0c6b3fd0354d1a6b57a40ac42--red-raspberry-medicinal-plants.jpg,data/raw/plantdoc/train/Raspberry leaf/579a1aa0c6b3fd0354d1a6b57a40ac42--red-raspberry-medicinal-plants.jpg,53a852fc5fda104f96438d08e705d3c24e7d46005e37aceb5e11bc49e0e417f2,53a852fc5fda104f96438d08e705d3c24e7d46005e37aceb5e11bc49e0e417f2,156460,736,981,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/5944718_f1024.jpg,data/raw/plantdoc/train/Raspberry leaf/5944718_f1024.jpg,2d238c4baf667d6c21580c27c2ffcc2012e76f91c444d41ddb9d6cae681e9c11,2d238c4baf667d6c21580c27c2ffcc2012e76f91c444d41ddb9d6cae681e9c11,113975,1024,682,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/608e975059eb73da53ec9bf95362b153.jpg,data/raw/plantdoc/train/Raspberry leaf/608e975059eb73da53ec9bf95362b153.jpg,c70ad073fc3d03942784dc84ab4d4c0937946902257ca405ce4ca7a1ff167ed4,c70ad073fc3d03942784dc84ab4d4c0937946902257ca405ce4ca7a1ff167ed4,144351,736,1104,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/800px_COLOURBOX4311119.jpg,data/raw/plantdoc/train/Raspberry leaf/800px_COLOURBOX4311119.jpg,0bfbbc817c61512a54c4b4b94ef150ece6ab53bb79c8456a319cf45116d95588,0bfbbc817c61512a54c4b4b94ef150ece6ab53bb79c8456a319cf45116d95588,84865,800,800,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Bee29A.jpg,data/raw/plantdoc/train/Raspberry leaf/Bee29A.jpg,8712cebfd72232c368fc38c3870627e63de7dafdb47fe39d6dff793f86db98c6,8712cebfd72232c368fc38c3870627e63de7dafdb47fe39d6dff793f86db98c6,243091,1214,920,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Beetles-Berry_3998.jpg,data/raw/plantdoc/train/Raspberry leaf/Beetles-Berry_3998.jpg,dd65d18ccf9173ee6e4d882678ec6324eedc7f056c9f7490bd0fb19d3f68d2de,dd65d18ccf9173ee6e4d882678ec6324eedc7f056c9f7490bd0fb19d3f68d2de,2813436,3648,2736,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%2008F.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%2008F.JPG.jpg,b82d6dbfcc9d8cf01cc4bf4f56df58ad1557ee4503b4ec1c82026f39f8cb94d0,b82d6dbfcc9d8cf01cc4bf4f56df58ad1557ee4503b4ec1c82026f39f8cb94d0,398052,1600,1200,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%20top%20view05F.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%20top%20view05F.JPG.jpg,256a3c2e2dd46b4b96c2ec2fdccc6fb631fd04932fe4d9c0a7b65333f1d16713,256a3c2e2dd46b4b96c2ec2fdccc6fb631fd04932fe4d9c0a7b65333f1d16713,425903,1600,1200,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Blackberry-black-raspberry-1024x707.jpg,data/raw/plantdoc/train/Raspberry leaf/Blackberry-black-raspberry-1024x707.jpg,7f632cd21d46a0a8d206a15b677de47d1c776075660d156b38676c9466659bde,7f632cd21d46a0a8d206a15b677de47d1c776075660d156b38676c9466659bde,251508,1024,707,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Blackberry-black-raspberry1-1024x440.jpg,data/raw/plantdoc/train/Raspberry leaf/Blackberry-black-raspberry1-1024x440.jpg,87ed74ec93beceb81a0b533a3d8655b60d88f5e2d88ac29d1267afc2ba5ff410,87ed74ec93beceb81a0b533a3d8655b60d88f5e2d88ac29d1267afc2ba5ff410,118270,1024,440,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Blackberry-black-raspberry2-1024x606.jpg,data/raw/plantdoc/train/Raspberry leaf/Blackberry-black-raspberry2-1024x606.jpg,b54c67650236e308b756a610d7a489d9a11846d37d40647bb2bf44e13ad8a32e,b54c67650236e308b756a610d7a489d9a11846d37d40647bb2bf44e13ad8a32e,119055,1024,606,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Blackberry-black-raspberry3-1024x665.jpg,data/raw/plantdoc/train/Raspberry leaf/Blackberry-black-raspberry3-1024x665.jpg,c2a28188125792bab6bb9f3ef3df33b380dca7f783a7055082517253654c7c39,c2a28188125792bab6bb9f3ef3df33b380dca7f783a7055082517253654c7c39,164569,1024,665,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/DC77r.jpg,data/raw/plantdoc/train/Raspberry leaf/DC77r.jpg,a5c12412c431ac40951ed9e07d2664334098fcb77eab69c74ec263f3514a2dde,a5c12412c431ac40951ed9e07d2664334098fcb77eab69c74ec263f3514a2dde,356401,1840,3264,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/DSC_0492.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/DSC_0492.JPG.jpg,8db4f26d981c863b932a963b767cdd46d07f53a806f22de30ab350029de6ee4e,8db4f26d981c863b932a963b767cdd46d07f53a806f22de30ab350029de6ee4e,212787,1600,1059,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/FsSYF.jpg,data/raw/plantdoc/train/Raspberry leaf/FsSYF.jpg,837b07e22cf986c9bd49e22a256752135c715b848bd027ba6dcba1fc9e7e8d7e,837b07e22cf986c9bd49e22a256752135c715b848bd027ba6dcba1fc9e7e8d7e,185840,1067,1420,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/IMG_0649.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/IMG_0649.JPG.jpg,d8507da2e4c4f3b00c0ccab91e709f4db7c9d3abcbd4fd93b33cadc8ddde5e98,d8507da2e4c4f3b00c0ccab91e709f4db7c9d3abcbd4fd93b33cadc8ddde5e98,2021195,2448,2448,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/IMG_1982.jpg,data/raw/plantdoc/train/Raspberry leaf/IMG_1982.jpg,08f5ea1377ce4ab74fdff62b2e7b6307dfa37c7d3e54312f9313cab1122772a7,08f5ea1377ce4ab74fdff62b2e7b6307dfa37c7d3e54312f9313cab1122772a7,327904,1195,1600,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/IMG_2474.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/IMG_2474.JPG.jpg,2d528fb7e1e1bcbd674494089feec4eba93d9231ceb28221fb4ad633dc6f76c0,2d528fb7e1e1bcbd674494089feec4eba93d9231ceb28221fb4ad633dc6f76c0,186042,1600,1149,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/IMG_7182_original.JPG?1493665266.jpg,data/raw/plantdoc/train/Raspberry leaf/IMG_7182_original.JPG?1493665266.jpg,b453d5a863a04e180bbba88e1289cfbf6984cde118d59b7bde86371d1a6bfcb6,b453d5a863a04e180bbba88e1289cfbf6984cde118d59b7bde86371d1a6bfcb6,1722921,3264,2448,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Leaves-of-Mysore-raspberry.jpg,data/raw/plantdoc/train/Raspberry leaf/Leaves-of-Mysore-raspberry.jpg,686866bde4500a5a074866476a02c62709d0b9bc2bdd0d7307457f940fed596d,686866bde4500a5a074866476a02c62709d0b9bc2bdd0d7307457f940fed596d,264140,1000,875,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Lexicon_Raspberry.jpg,data/raw/plantdoc/train/Raspberry leaf/Lexicon_Raspberry.jpg,b6baa7f0d55dc522e68df569270b64fb7d792f2590534c1eb330047695be1341,b6baa7f0d55dc522e68df569270b64fb7d792f2590534c1eb330047695be1341,797022,2000,2000,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/P1110947+Rubus+idaeus+fr+St.+Joe+River.JPG.jpg,data/raw/plantdoc/train/Raspberry leaf/P1110947+Rubus+idaeus+fr+St.+Joe+River.JPG.jpg,561feca3026ecd8299f3e8e6782d95f2d00f10d0366ff88797fa654c9a6e87f8,561feca3026ecd8299f3e8e6782d95f2d00f10d0366ff88797fa654c9a6e87f8,290279,1600,1068,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Poison_Ivy.jpg,data/raw/plantdoc/train/Raspberry leaf/Poison_Ivy.jpg,b531a25b19b4383fdebe81a72393ed91f6f39d4fe9ab96cc9898858c42a8c223,b531a25b19b4383fdebe81a72393ed91f6f39d4fe9ab96cc9898858c42a8c223,289966,1200,1600,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Raspberry-Suckers1.jpg,data/raw/plantdoc/train/Raspberry leaf/Raspberry-Suckers1.jpg,d209defae14e342248b4615368cd17d0ef1b104f3253a85ae2a616f29a0e5e57,d209defae14e342248b4615368cd17d0ef1b104f3253a85ae2a616f29a0e5e57,248544,960,1280,RGB,train,Raspberry leaf,,materialized,
5467f6012d78d1c446145d5f582da6096f852ae8,train/Raspberry leaf/Raspberry-leaf-and-thimbleberry-leaf.jpg,data/raw/plantdoc/train/Raspberry leaf/Raspberry-leaf-and-thimbleberry-leaf.jpg,89e9a14a8be7f82b2c0d9edbba242f16b66ff15424062348f0c72e47b4d99c36,89e9a14a8be7f82b2c0d9edbba242f16b66ff15424062348f0c72e47b4d99c36,451957,1192,711,RGB,train,Raspberry leaf,,materialized,
