dataset,split,class_label,relpath,sha256,width,height,mode,n_bytes,is_corrupt,source_url,acquired_at_utc
PlantDoc,train,Peach leaf,train/Peach leaf/22+August+2013+010-1.jpg,7c44746eb7cb0ce5be72087f2c21dfc9995171d6cf23b349a0708f1e8dcad84b,1200,1600,RGB,713354,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/24570793-peach-leaf.jpg,bb2441c105586b6c678ac51dd7940ec25c2c1c883b726c035f8c7ff85a2474cc,660,440,RGB,58693,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/300117.jpg,37a13b6f18dce9965cafaf2abd7dadba0e59af1eca33e7b8dc53befaf6bd04c3,500,500,RGB,339584,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/300117_1.jpg,68a71cf07c508e1275044724d648800e17a83f8b411f6cf7ab444f9315f0979a,500,500,RGB,275548,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/366.jpg,225d3ed7a2b13d8f32fb1af3ef4a222a25258bfd2514b31a4d48922a6c83ba96,2304,3072,RGB,1175893,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/3939-960x960.jpg,f4eb8e58be7320ecdd89b652c8ba0c298ae115c68aee68b3c60a3d0b7f0c404d,800,800,RGB,89376,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/3940-960x960.jpg,01f9da89110b83b5bc385f2ccc4f98bca6d6fdef88db1eb69d027ecddcd3e675,800,799,RGB,87309,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/6uo5q.jpg,c51b718321138d3998014385dda7cbbe2fc6a64eba0ad5a5479ffb1862c30e30,2448,3264,RGB,704515,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/78517936.jpg,67676f3bca6ff9248619da84b6954aa519d4c4988c2d36d9de7b8e53d0eb574a,1200,630,RGB,111192,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/79a24e562c768cd993776c518b238eed--storyboard-toe.jpg,e336e7ba304dcbee0bfe2a7a5d47affaf20e7ea7b7d340d312b2f4f38f09cc06,375,500,RGB,84481,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/DSC02329.jpg,8e4ccb65c4760f8a2fa8bbc99b41b2581671779a8e21ad1c8cd5042ca6b95b38,1162,778,RGB,359304,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/DSCN1913.JPG.jpg,029af9e8cbab34e01064cf8fdce7ee9012ba2bcf0c82158ee6565c1da84d25c3,1600,1200,RGB,172809,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Dwarf-Red-Leaf-Peach-leaves-closeup.jpg,569ee1e69ae441c85949cae8f6dd76e48fc5b57171c78e430b9dcfa31b94f199,480,640,RGB,281727,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/H2c1o.jpg,5abc15ac891bb76e254093978ff40fccb7e3d6253426b722093b9be8a7687f81,2448,3264,RGB,494442,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/P1010703.JPG.jpg,3b17090e984e8388d06689d4061774954e07783cb8f6366a1604fda5713ce7fe,1024,768,RGB,444182,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/P1015750.JPG.jpg,141f1f2d313dd39651155081b18eb48aa57648a89b671df0f031c3a213f0b530,1197,1600,RGB,450141,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/P1015775.JPG.jpg,109bb20502b9c01179feab29326f91649cc74332095cc3929845f5a9c02a9cee,1600,1197,RGB,404271,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Peach-Leaf__3e557ad64269.jpg,3e557ad64269414513144ef37942807877d3b2788b34048f3a2dfa31d31ef32e,420,420,RGB,156315,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Peach-Pixzee-tree.jpg,806cd6b18d6598093c25a87956c8de6ccfa4cfa657f0abc760a1699362f40e83,1704,2272,RGB,1508670,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Peach-leaves.jpg,b61c33c326559fedbfe389fe494bca374b58179d81b599750bebad4865a9491d,1536,2048,RGB,915726,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Peach_leaves_raw.jpg,2803e7239f1d91c96eca72ddf2af86522fff2c8c6cdf6670eae85464e7d5696d,2592,1944,RGB,1566454,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Peachleaf-Willow-leaf-1.jpg,75cdae6eda54119d6a3cba11f9de9e6a37cf916305dd088a83f85cb7c85b1697,2247,1500,RGB,571504,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Stephanes-Babcock-peach.Few-branches-without-any-leaves.jpg,b4d61a3a622f6a8e30edf3f9503c6d7ee40a5c7937f5ff05bda018e9304c9804,2448,3264,RGB,2607472,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/Sweet-September-Yellow-Peach.jpg,860fdffb9acc486f23910cc40a5d4584fc5b7d7269032d4d5d31a14950732e67,1100,953,RGB,781786,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_140609182-stock-photo-beauty-peach-with-leaf.jpg,cac1fac6a409bbfead43b1ec00db0c0b884e1b4d6918954db2d14fc680246a2f,450,363,RGB,20887,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_31403089-stock-photo-ripe-peach-with-leaf.jpg,cb45855018003d6e53a4dc4fc16bf300d2c8edc5458a88fbd278ef340469b508,1024,912,RGB,79196,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_4009139-stock-photo-ripe-peach-with-leaves.jpg,799ee25a21e2a0f8a3ff31870531aba3353141e3b28314d86a532ce1342620ac,1023,996,RGB,109682,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_50812601-stock-photo-peach-leaf-isolated-on-white.jpg,5a7930de9b1efad08a92234760389d97f3037e3fb46e170c7b7be484c0553ba5,1024,862,RGB,55371,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_6870648-stock-photo-ripe-peach-fruit-with-leaves.jpg,f87f3e0beb26e66e812b2c10ad885a5a33d03f58d07cb4d95ed7491d20fb8041,1024,774,RGB,106272,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/depositphotos_88236122-stock-photo-peach-leaf-isolated-on-white.jpg,d6a9778aacfc43a80336e0bf9f9cad87c8fe0dc5b0d5414a6f27c4bf9b785dd4,1024,796,RGB,63928,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/dsc06413.jpg,6ac92f6c6d5cdd65c253d4fd3c4784e843b9642cad69c1f66138d899152a5afe,1534,2048,RGB,384111,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/foodjuly2011+026.jpg,181ac25414a2a58f7eed9a22f3d71e5c5486fcd2633eee004437d906913d0374,1011,804,RGB,108353,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/fresh-peach-fruits-green-leaves-15654533.jpg,58fce5b8e68f92712301d9be19ae0d48ea1421ec405becd8b8d3b11e61d3055f,1300,1229,RGB,99692,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/fresh-peach-green-leaf-3346348.jpg,dd877abd1eb54c4bef5b0ea65292c4ff3c6640461321121e4cbdb03fbfb7f094,1300,1194,RGB,147128,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/image_original.jpeg?1473123508.jpg,03adc7cb53ef2702e5e6d8e7a7389d56080d69edb9ef4ea58c388b03e951c580,3024,3024,RGB,1588176,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-1024x754.jpg,7b4006ded7661db8a636ad2c63f3b416a7438f5e0a362500011fdab000bb33db,1024,754,RGB,190589,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-and-leaf-stock-image-2809274.jpg,a86aa4b041e91a5f989fd2650aab217dbaa974d32d62cf7a5041cdd633358ec8,1300,1186,RGB,185148,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-and-leaf-stock-image-2809275.jpg,d32c5b4d43c3bb65fef6e882110e4df93ae39e530de6f280253ac61857e25b50,1300,1099,RGB,171995,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-and-leaf-stock-picture-2809277.jpg,ebefc42b089a14fa193c9726e24a4c32cdc61a53c5a1036e87f33a60bb3c9b18,1300,1131,RGB,158814,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-and-nectarine-leaves.jpg,74ef059f2f9d42fd35405e58f9263a79e90a4b8b7f8dbd24d156518176ab7bdb,900,856,RGB,304200,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-11810082.jpg,fda1cf15fed5c59293191aeca414a4b8bb3d66815deddcad1346cae6c00dbecf,1300,1390,RGB,147666,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-1677674.jpg,8de844c8549930ccc01a905cb2fed45725e795b315641fa10a7862a6b8360dab,1300,1065,RGB,288728,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-isolated-white-background-39426456.jpg,ed714104effae0199f0d33d5db869e4b4b401026b592572f455984dd2d77a042,800,800,RGB,106892,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-isolated-white-background-42295151.jpg,2ff103da383e41706b32ad7fb01cb135ca7a313db4f1ba92ca2880c9bec7862a,1300,916,RGB,75234,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-isolated-white-background-42295196.jpg,a590eec260b832e928dd39d76d8297dea53b7f597b64452f6ea648e8e21661e0,1300,965,RGB,73145,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-isolated-white-background-43668230.jpg,11310e346de9a2b9b386821b58d420e575ab8f8937c498f6e20a814909118562,1300,1290,RGB,81819,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-stock-picture-855439.jpg,64ce6e90693c9ca949c48be5c3597ff7b0214e7ee16569214b16878724f3fee4,1300,930,RGB,227276,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf-white-background-40292976.jpg,1c6444698cc1232243f78112109a8cfcac130246c35c51bf68be36fdeb69f5fb,1300,1303,RGB,177043,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaf__0571261a682b.jpg,0571261a682b6174b2f9ee041e4cf9bfbfb5b6f9e6b045c367e05fa900fadf45,2136,1424,RGB,148756,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaves-18058413.jpg,540de979ea53b4128f5bb8fbf46bf1603867a26030ce79c74910c665d25bbd48,1300,1002,RGB,154339,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaves-26807890.jpg,beebabdab606dc779ade89fb687d9b71c8bcd8fcfc650355ce3e110bbeea9241,1300,1367,RGB,318735,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaves-isolated-white-background-43668179.jpg,f259a59f99d3c34b45ab1420be43c1be58e3360f8bf2fccfbbb34cbcea2f6098,1300,1002,RGB,74766,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-leaves-isolated-white-background-43668233.jpg,240bfa837a3a1409585b77c373a8177f443569725a09b0ec0b440802ddc2dad6,1300,1120,RGB,114708,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-prunus-persica-roter-ellerstaedter-prunus-persica-roter-ellerstaedter-DAM2J4.jpg,d9d53968daa5b50043e3e8f7cb3105c464d063b01a84e2b22ae1f08823288a3a,1300,960,RGB,206315,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-tree-leaf-3-1024x681.jpg,e1021bd0dc9d199664e0d1d6958751de180c46081fec5f9d8b92fb072c0773b8,1024,681,RGB,103739,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-tree-trunk-new-leaf-18757494.jpg,6408a835d083075b178f70699fb71b2c6d40aab36af4cc1ddd8a10f15ebc2c90,957,1300,RGB,163964,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaf-isolated-on-white-picture-id466696757.jpg,640c719edffc5f4fd37351a38b26225d9c0f11f807937f7de62cb3397c390c07,1024,1024,RGB,489021,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaf-picture-id124561113.jpg,f5a4b3ecbeb32463d801cc0716685ac19766cd5dd77aafcb5e8add94712cd71e,765,1024,RGB,292922,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaves-stock-image-1765504.jpg,f1b4a1f7b69e67e9980de9391a3da01a499b61fc9b54e6822f66e5579e4f940c,1114,1392,RGB,192202,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaves-stock-picture-1662209.jpg,c5b20e87f93f6153760112eb397c1c54ec3d375851b47b7ac7edece53e7e5fe8,866,1392,RGB,189974,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaves-stock-picture-1662453.jpg,766d46bb63a1a51d8541456efe342b45a1828e28c8ea15d3536c464676070e08,877,1392,RGB,150272,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach-with-leaves-stock-picture-1721709.jpg,66d4ffb04a71173d8e3bfb6e895b5cb9d72c3bbe5683cc6c0709b7f46200bef6,1300,1033,RGB,145585,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach.jpg,3d6447df363736238e2c6b90fc25f53de147e20cc57fb3e4e8408938c2fb6df0,1650,1257,RGB,294049,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peach_tree_20100523.jpg,b793a4898ed20c691eecfbeb726dd54b62ee499790c3b4c66cfac469012d4456,1600,1200,RGB,503234,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peaches-growing-in-tree.jpg,dc3a785976c7afb21080a2767f3802ed739b19bc71e4bcb9409d47e440eb1211,1000,706,RGB,72497,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/peaches-w-leaves.jpg,29f226fbc233d3bd7fb2ed314f8023146d981de178eb0ee6d85c3030eb7b0110,3387,2302,RGB,1955941,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/product_Peach-leaf.jpg,0dfa092d9ddbb27815bd7fc595199dc1909b1f9d1ebf0b6b13c56397725d941f,768,1024,RGB,104584,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/ripe-peach-fresh-red-tree-green-leaves-57508021.jpg,bad61f07a306a71c147c0aade7f6253eb9a081c2da0434230abe4458415c9b6f,1000,1300,RGB,147855,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-fresh-peach-fruits-with-green-leaves-isolated-on-white-background-59305621.jpg,6c694c4591a3acfa57bd3df77d3bed26be1485a37b0018ab9bd53897e7e5876e,450,414,RGB,31867,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-fresh-peach-with-green-leaf-isolated-on-white-background-548680618.jpg,e4929f2e8c4a7e65de9483c4a0a1498041adc369acdab9812da14ea417b710e6,438,470,RGB,39189,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-fruit-isolated-on-white-332799767.jpg,616e10ea81ea8bba4ac4dcb7e3412254a4b073ba887387e71e5a3db3e0066ae6,450,470,RGB,43742,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-fruits-with-leaf-isolated-on-white-background-639972919.jpg,328233b7f4d4684c11cfed84f0575a1ef9428fb3367b2304ff6dea80f39dbd1d,450,470,RGB,41024,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-collection-isolated-on-white-236633248.jpg,fe3fa7af6c1f4222c9ad9a8ca3e5fcfbe6f908dc336140fe96ea7bb25ede89ef,450,470,RGB,52102,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-363604259.jpg,c1626fad2cfec7798ed0154042a41ccc11678ce09d1551e1b43386f883cdce7a,1500,1569,RGB,609555,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-370117730.jpg,a9a848fa14125ee2ae6fa39ba3ea7da062b6acf938f4f5794331a4a6d9992465,1500,1321,RGB,531086,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-195325289.jpg,ef8822779cb8bd202ec81997d9c6df4a653a63379ef0b40c6883b202361a1cd5,1292,1600,RGB,452079,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-198744794.jpg,a29d43c44273405c1b19a88b295e2fbf53377e2908157c0284151e9774543594,1500,1572,RGB,343759,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-207823156.jpg,4f79b626ffd092dce9fd2537878b5710abdc1ebc3f6e77ff0f3c6beb0dea765a,1500,1153,RGB,256520,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-254975221.jpg,ab76e6be6b38a168fe5ec4089a73446d1d5b601748f39b17a4752488f6611ae9,450,389,RGB,28910,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaves-isolated-203326555.jpg,1648ec22c80f397c569a1bc4cc79c0ccffaadf1f10cd624245d9e605a527ae1c,1500,1485,RGB,286703,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-298277570.jpg,b7b73eb98c85432689cd6fe39c055d5b83ab3333ccfcbd90f0a27d2b23a388bf,1500,1171,RGB,468840,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-302224460.jpg,343040d20e74f85296fe3d7316f29ad86ea58ef9c86d2cda6b6e509a79574f9f,1500,1329,RGB,470911,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-529501441.jpg,a53291ef7c2973b3143936d15acd633e99889eb910ca146213b14be89702585f,450,412,RGB,40284,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-618456884.jpg,5038755be7f9733e8ab71c484e6734bed7efaa5242e7ea0098d2f6f7e995dcd6,450,439,RGB,43395,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-wet-fruit-with-leaf-isolated-on-white-248733745.jpg,738323efae5ba9f0b4828fa02afc7cd7d6259281c147e587f7615aa708cbc0e6,450,470,RGB,65394,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-with-leaf-699537772.jpg,fa6ab1eb5a3a94315eb0efe5b599a6e2c9a591af2093578ff711e03596cfb8eb,450,457,RGB,42288,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-with-leaf-isolated-on-white-168119267.jpg,a47e53e846246c0991fc1e2d544a85cc8e33d8c494b1f1ee4a54e7328356976e,450,470,RGB,49790,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-with-leaf-isolated-on-white-with-clipping-path-494602609.jpg,19a9714573a248860763a178a90571d3f08aad80cb674d978bab2aa08232316e,450,470,RGB,61272,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-peach-with-leaves-isolated-on-white-246532954.jpg,a809de9643dbcb45c95d43f9cb9f7b60672026cfaed4190441631bb9f042dc1f,1500,1600,RGB,913699,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-single-peach-with-leaves-on-a-white-background-111042830.jpg,970757aa5cda1f117c828aad88fc48dd47a4dc6c78179ebde9338259c2c0d937,1500,1308,RGB,519008,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-two-peach-leaves-isolated-on-white-311533217.jpg,a2c9c950a0a74a130a0fb3eb83bf852b19b2f62785454d13c32f244d6ffb201c,450,470,RGB,30503,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/stock-photo-two-sides-of-peach-leaf-isolate-on-white-17407162.jpg,30b51531bc1bd63c64175383f6c0f73fde22e32567cc14db32eaffbe9465193e,1500,1461,RGB,613782,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Peach leaf,train/Peach leaf/two-peach-leaves-isolated-on-white-picture-id519433636.jpg,5433d2a268c2c8e0e3d9d93bd4b9bae857d23e88474a84d3ca0371c9df68851b,1024,1024,RGB,284165,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
PlantDoc,train,Potato leaf early blight,train/Potato leaf early blight/00009.jpg,277201bacd26529175733458740c1181de800c7199dbb250a61bd361a34d078c,479,640,RGB,82942,False,https://github.com/pratikkayal/PlantDoc-Dataset,2026-08-02T18:02:14+00:00
