dataset,split,class_label,path,phash
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/b3a52d4eda0deedc34260c4dee847a5b.jpg,c3b8dea778942d50
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/backus-056-potato-blight.jpg,d7787c9178032dc6
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/blight-on-potato-leaves.jpg,dac7ed6c32181ae1
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/cropped-symptom_potato_late_blight.jpg,857fc713b067d842
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/d4fc0f56-da2e-4d7e-9a22-2430b562eeee.jpeg.jpg,94a57827290fbd9a
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/dsc_8151s.jpg,d924167b18be4be2
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/early_blight.jpg,c3b8dea778942d50
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/fi000293.jpg,9ce215de61ae3394
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/fig1a_500.jpg,f4bc683be383862c
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/figure-7-gudmestad-opt.jpeg.jpg,955b388d4a2c76cb
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/foliar_late_blight.jpg,87807e0e8e1eee27
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/gcp_A-2_Late_Blight_of_potatoes_callout1.jpg,d70b4574aeb329a2
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-leaf-figure1.jpg,c2353dcaf8a78718
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-leaf.jpg,d02f4f2deac9049e
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-leaves.jpg,82dd9990e4ed49e6
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-lesions-potato-leaf-miller-research-809.jpg,9e9d7cb468a06137
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-midwest_twitter.jpg,93786e3c3c3331c6
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-on-potato-leaf-550.jpg,ceb285d06187a2bf
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late-blight-potato.jpg,cea5e578e1b26152
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late.jpg,c78c31cb4c3dda19
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late_blight.jpg,849169765a8f9de8
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/late_blight_potato_leaf_500.jpg,89cf21a95b65663c
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lateblight1.JPG.jpg,ff22e1bb9861ca0c
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lateblight2.JPG.jpg,e9adc1363cb247c8
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lateblight8.jpg,8ce5545f7a0aa738
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lateblightleaf.jpg,821a3c2edbdb5346
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lateblightlesions_1.jpg,de0b50fa8cb5283e
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lb4_l.jpg,c40e1f993961f0e7
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/lb7_l.jpg,dace2f39dc2d8484
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,879b7be0711170c7
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,c5a617943c91c87f
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/phytophthora-infestans-potato-blight-first-foliar-symptoms-on-solanum-EJKRCK.jpg,9bbc315bd19378a0
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-blight-phytophora-infestans-close-up-of-infected-leaf-top-surface-A60HXG.jpg,859e6dc1634dfa24
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,828e2c1dff51671c
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,d77b7948e814b249
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,c1a73aa4e61bb516
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,ceb0b31d382eba0b
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5H9.jpg,bbd690886db6528b
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,a5b4c8c371bb668c
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato-solanum-tuberosum-late-blight.jpg,ad2f520d0f9cc378
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_late-blight_02_zoom.jpg,96954a7768ab49a5
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_late-blight_05_zoom.jpg,8b49f0bc62784eb3
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_late-blight_07_zoom.jpg,81be7bf8317870c1
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_late-blight_08_zoom.jpg,8082596ca69dc7df
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_ocw_botrytis-lateblight.jpg,f266ee40cd43cc4b
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potato_ocw_lateblight-earlyblight.jpg,a0079f1bee3480fd
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potatolb_branchx500.jpg,e1b942c69c7b23cc
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potatolb_symptoms_meg-cornell_300x225.jpg,f8f5c0121f2567d8
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/potatolb_upper_leafcux1200.jpg,e1146a19d23d9cf9
PlantDoc,train,Potato leaf late blight,train/Potato leaf late blight/wur-late-blight-in-potato-809.jpg,86b8f6483a4a5fb2
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/1-flowering-raspberry.jpg,96d22227170f6a6f
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/1029980206_21e73f8c57.jpg,d07d2d7e28b59849
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/1200-534476178-bee-pollinate-flower-of-raspberry.jpg,d16d1cf626e94919
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/12972raspberry_leaf.jpg,f393cd0c46946e93
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/140626%20Tiny%20Tree%20frog%20on%20raspberry%20leaf%20%281%29_0.jpg,b47149cf22c68cbb
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/171322132-56a6d3693df78cf7729070d3.jpg,c8322f4c38b93bb5
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/18183295-H.jpg,c34a6ec293776654
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/20130515+008.jpg,80cd65b1cacb3d47
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/24049d1216854408-spots-raspberry-leaves-dscf1561.jpg,bcf3a5f050831f1c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/2904.jpg,fb7f3cfa05310409
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/2905.jpg,e919d4f79785424c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/483255d3dc56a615ebaa5b424309913c--raspberry-plants-red-raspberry.jpg,bd90cc7ca733f104
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/4cffdc67492014fcf2c5f34b0565fad7.jpg,ca67e5118e9658f8
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/5-leaf-berry-1-2.jpg,9be55b72cc404ca7
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/53840458-raspberry-leaf.jpg,efb4c04b9c763161
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/579a1aa0c6b3fd0354d1a6b57a40ac42--red-raspberry-medicinal-plants.jpg,c3674d03afe1129d
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/5944718_f1024.jpg,efdba096932e7104
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/608e975059eb73da53ec9bf95362b153.jpg,d6a53887f0bc1e0b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/800px_COLOURBOX4311119.jpg,af0fc0b0b86d3e0e
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Bee29A.jpg,d2763d6a7c804ce9
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Beetles-Berry_3998.jpg,959435d5e4f8f818
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%2008F.JPG.jpg,d00f000f073e3f7f
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Black%20raspberry%20late%20leaf%20rust%20top%20view05F.JPG.jpg,90e73bdc70ba60a9
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Blackberry-black-raspberry-1024x707.jpg,9ece7078ea1a64b4
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Blackberry-black-raspberry1-1024x440.jpg,f3b468db92660636
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Blackberry-black-raspberry2-1024x606.jpg,816b392bcc3d7817
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Blackberry-black-raspberry3-1024x665.jpg,b49b3b86c686459b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/DC77r.jpg,d9d4472f5080776b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/DSC_0492.JPG.jpg,a53c43c32b3e9ca3
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/FsSYF.jpg,f8f040d9f891959e
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/IMG_0649.JPG.jpg,98843d94a39fb333
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/IMG_1982.jpg,e0bab2c288f5e347
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/IMG_2474.JPG.jpg,89243ceef4b1d10f
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/IMG_7182_original.JPG?1493665266.jpg,a6083b3e70631beb
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Leaves-of-Mysore-raspberry.jpg,99b0532fc7eca825
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Lexicon_Raspberry.jpg,ebe2d09a9725a45c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/P1110947+Rubus+idaeus+fr+St.+Joe+River.JPG.jpg,e1efc7c311b18724
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Poison_Ivy.jpg,c9df8338261fc0da
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Raspberry-Suckers1.jpg,c3674d03afe1129d
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Raspberry-leaf-and-thimbleberry-leaf.jpg,93a86db539d17642
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Raspberry-leaf-tea-benefits-_-Ayurvedum.jpg,b883c1134f5bae3c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Raspberry41.JPG.jpg,c4bc8d4bba4f7501
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Red-Rasp-Leaf.jpg,d3a4ed1c4fa07b03
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Rubus_idaeus_leaf.JPG.jpg,d83a8c2c6bec23b6
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/Rubus_occidentalis_leaf.JPG.jpg,8da3357d4b41d9c2
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/a61a6-raspberry_leaf_tea_pregnancy.jpg,ce73cce338cc6330
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/basketofraspberryleaves.jpg,d5d03cfc42947b83
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/benefits-red-raspberry-leaf.jpg,c2ff75462b51d882
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/black-raspberry-01.jpg,c1577132fae476c0
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/black-raspberry-three-leaves-like-poison-ivy.jpg,c45b686d350335f5
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/bramble_leaf_25.JPG.jpg,c30f0d583c9afa72
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/c-204-raspberry.jpg,d605463e18a3337f
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/d8731a01428301a3c46a643d12c6093d.jpg,8cf2261b94ec1afa
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/depositphotos_22512509-stock-photo-raspberry-leaf.jpg,aea5b4ca9334a599
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/dsc_0127.jpg,8e4071abc5b5dcc3
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/ed00fa5f-60af-4767-b8e8-f5405fd6eb44.jpg,b99996e4ca360f1c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/edible_weeds_raspberry_leaf.jpg,ba9c856dc236cd13
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/feuille-de-framboisier.jpg,fa21875acba4cd26
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/fresh-green-raspberry-leaf-isolated-on-white-background-with-clipping-KH37NJ.jpg,e5e6c69e41d91b81
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/gardening+004.JPG.jpg,8af98a55720faaaa
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/gardening+008.JPG.jpg,ff8168680ce5e3aa
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/green-leaves-cherry-raspberry-isolated-white-backgro-fresh-background-light-veins-close-up-herbarium-75513107.jpg,af66949e439b83e0
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/green-raspberry-leaf-J68BYN.jpg,c5482bad76926aad
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/groovy-raspberry1000x1000.jpg,bdaa663139077ce0
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/groovy-raspberry3_2.jpg,d8651d5d622a6973
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/groovy-raspberry4.jpg,b1966989472f11f5
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/iStock-104258470_4x3.jpg,baed84d6b28f7102
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/img_0509.jpg,b13a2a73b249e1cb
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/img_5342.jpg,960623db4cd9745b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/img_5426.jpg,9b467e0ce06d474b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/imgp9968.jpg,8cbc7c51f0cb3645
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W76G.jpg,cb8b3d3e27f43081
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W77P.jpg,951d65a406b35dd6
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/leaf-on-raspberry-bush.jpg,fac3cb3c0c4cc393
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/leaves-of-a-raspberry-stock-photo-1206396.jpg,bfc4d08965b34cb4
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/leaves-of-a-raspberry-stock-photo-1214081.jpg,b4b5a03c73324dce
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/marioncalico2.jpg,dd03f41fc0cdd03a
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/muscari-raspberry-leaf-isolated-white-background-31953078.jpg,ae7c91a14bd3642d
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/organic-herbal-smoke-tea-raspberry-leaf.jpg,c4924b43ed33c736
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/pbsNJ.jpg,95e46a195e99ab43
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/product_red-raspberry-leaf-512x384.jpg,b96cccb187975252
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry%2Bleaves.jpg,e4c92bd4db58951c
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-bush-leaves-on-a-white-background-rubi-idaei-folium-D6NDCJ.jpg,eeb192ca21cc6e95
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-green-leaves-isolated-white-background-46020616.jpg,af34c04f9ed89398
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaf-26572588.jpg,e36696914cca8dec
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaf-dehydrator.jpg,95d8ded8aaa51598
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaf-has-traditionally-been-used-during-the-later-stages-raspberry-leaf.jpg,e2c69c69c39239c7
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaf-ingredient-photo.jpg,bde1865a61a61c2f
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaf-isolated-white-18415125.jpg,b1b3c66c4fd2340d
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaves-1024x783.jpg,e2f46233a58c1f93
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaves-30apr15-sg.jpg,93c1693aacbcdaa8
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaves-isolated-28028038.jpg,ae3c85c1c8f2b3b8
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaves-isolated-white-background-15358743.jpg,eeb5936991920ce9
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry-leaves-stock-picture-3093023.jpg,f53329ec68e849d2
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry_leaf_full.jpg,c42368a35a5b3f9a
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry_leaves.JPG.JPG.jpg,ff85f25039392916
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberry_leaves.JPG.jpg,9c37386df1588a56
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/raspberryleafrust1.jpg,9c6c643e75643572
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/red-raspberry-leaf_1.jpg,86e16e398d66d439
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/red-raspberry.jpg,a4cec1389e73c9b2
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/red-rspberry-leaf-help-strengthen-the-uterus-and-the-lining-of-the-uterus.jpg,f637155c1b682d52
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/red_raspberry03.jpg,fee1a0dfaa007c64
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/ripe-raspberry-leaf-white-background-30978897.jpg,bb36c0e91e99213e
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/ripe-raspberry-with-green-leaves-and-flowers-Download-Royalty-free-Vector-File-EPS-10297.jpg,fa2d917384847c9b
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/rubus-idaeus-8280814-9.jpg,82860746f3477c77
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/rubus-idaeus-strigosus-le-ahaines-a.jpg,e6c69619c9b12ec6
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/rubus-idaeus_0714_122911.jpg,84f65ef130139bd2
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/shutterstock_302160662.jpg,b6ebd13676c80718
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/slide10.jpg,84d72742f18d2b6e
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/stock-photo-raspberry-leaf-isolated-on-a-white-background-72329308.jpg,bae3c59c72c249a5
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/village-herbals-bulk-herbs-raspberry-leaves.jpg,91ee5fd4c195c119
PlantDoc,train,Raspberry leaf,train/Raspberry leaf/yellow-raspberry-leaf-chlorosis-nutrient-deficiency-probably-lack-iron-gardening-problem-72461965.jpg,8135af3ae057964e
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/487977347.jpg,c4c9b4ae3a3b1ed0
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/5834652565_6b00a70309_z.jpg,aad5326ae5161e59
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/6.15.12+Soybeans+V3.JPG.jpg,ea093fe01e78c71c
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/6.8.12+Soybean+First+Trifoliate+Leaf.JPG.jpg,c7f7cbc4486a30aa
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/6898762496_5b9b6c22d3_z.jpg,a3e9951f52c20f6c
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Brown%20Spot%20-%20dark%20spots.jpg,84d254da6aaa6ad7
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/DM-on-soy.jpg,de4e6d68833bc033
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/IMG_1138.jpg,8d33760da5d2a45d
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/IMG_20150714_122008907.jpg,ecc032150f7eaf2c
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/IMG_4780.jpg,f1944cdc57464e93
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/IMG_4810.jpg,cd8d36d1c577184a
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/IMG_fig-4.jpg,fb8e3493b2a065c3
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/KDeficientSoyBean.jpg,c9b26d593b744926
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Kdefsoybean.JPG.jpg,f4c5878b1a9a8e8b
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Leaves-of-Soybean.jpg,e2fc19d2ef23841a
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/SOYBEANS_2_1500x1500%253E.JPG?1474027789.jpg,8fd435db70116372
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soy-leaves-FAZ050-2015US-IL-Wuerffel-USNQ0F002-28DAB-Plot106b.jpg,fe89956a8536d02e
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soybean%20edamame%20leaf.JPG.jpg,f3b1814fcbcca10d
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soybean%20oil%20leaf.JPG.jpg,e6069b798746615e
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soybean%20oil%20leaf2.JPG.jpg,f3b39d48c7941c4c
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soybean%20tofu%20leaf.JPG.jpg,f3f3950fcbc88114
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/Soybean_leaves.jpg,c7d966aaf8a01b26
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy77t.jpg,910dbe33e678a354
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy78f.jpg,c859fc668c6cb30e
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/agron10.jpg,e1598c6e77571823
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/asoybeanleafcloseup.JPG.jpg,feef98290d63c442
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/close-up-shot-of-soy-leaves-glistening-in-the-sunshine-picture-id157639700?s=612x612.jpg,93cce190eb91bec2
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/depositphotos_15928367-stock-photo-soy-leaf.jpg,eee69518c09719e9
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/detailed-view-single-soybean-leaf-very-green-crop-growing-field-43444691.jpg,c70eea71c56d9924
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/double-crop-soybean-leaves-Aug-19-2013_thumb.jpg,c5075e7a7058339b
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/downy-mildew-on-soybeans-2csq9n7.jpg,fc493f0041f3eea8
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/fresh-soy-leaves-white-46020567.jpg,ef34c0e795d8131a
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/glma4_leaf_001.jpg,818f6d7c34a1a9f8
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/kdeficiency2.jpg,997c69925b64a555
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/kdeficiency4.jpg,c7cc7ea6645030d7
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soy-964327_960_720.jpg,d8c68d3cf10387f8
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soy-leaf-27914090.jpg,eee4911a91d21bb9
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-21357451.jpg,bec7d1709e1cc312
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-leaf-picture-id136581201?s=612x612.jpg,99d0c70e7caab44e
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-leaf-single.jpg,c4a163487d1f9b4b
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-leaves-Aug-19-2013_thumb.jpg,c73f718cf82109b3
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-magnesium-2.jpg,8966635d76f0c4c3
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-plant-seedling.jpg,98a8e117a53bf11d
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-potassium-deficiency-2.jpg,e4a421795c3f194f
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean-seedling-at-vc-stage-cotyledons-and-unifoliate-leaves-fully-J5RK4F.jpg,9b8e6472598d64b3
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybean_leaves_01.jpg,d1cd9c82b46e2e9c
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybeans-glycine-max-with-leaves-e1hkcy.jpg,bb3bcac9d0941e07
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/soybeans-leaves.jpg,8ad2651e3b99714d
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-fresh-soy-leaves-isolated-on-white-224197243.jpg,ef36c0e795c8131a
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-fresh-soy-leaves-isolated-on-white-93841699.jpg,b11894a6cc4b37b7
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-fresh-soy-leaves-with-dew-isolated-on-white-416036248.jpg,be4e81b7e0cb1c70
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-green-soy-leaves-in-the-field-agricultural-background-31501516.jpg,d19878c71fb6a641
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-green-soy-pods-with-leaves-and-seeds-isolated-on-white-backgraund-310996586.jpg,e4c6d21a9d69c987
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-green-soy-pods-with-leaves-isolated-on-white-backgraund-310996559.jpg,b2f3851f48d0352f
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-green-soybeans-leaf-on-white-background-450572512.jpg,eae2851e78c92dc3
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-soy-plant-isolated-on-white-background-122414239.jpg,ece687985a60994f
PlantDoc,train,Soyabean leaf,train/Soyabean leaf/stock-photo-soybean-on-the-pod-with-leaves-for-healthy-eating-concept-62173117.jpg,ebebd0941ca5618d
PlantDoc,train,Squash Powdery mildew leaf,train/Squash Powdery mildew leaf/100367_max.jpg,dce4233574b1c1ad
